name,country,team_id,roster_status,source_url,source_checked,display_name,official_fantasy_player_id,fifa_player_id,club,club_country,shirt_number,position,official_position,official_fantasy_position,official_price,fantasy_status,date_of_birth,federation_source_url,squad_announcement_date,team_squad_complete,source_notes
Ronaldo Dejesús,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Ronaldo Dejesús,1610,,,,,DEF,,DEF,3.8,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Mateo Gamarra,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Mateo Gamarra,1611,,,,,DEF,,DEF,3.9,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Robert Piris Da Motta,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Robert Piris Da Motta,1612,,,,,MID,,MID,4.7,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Óscar Romero,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Óscar Romero,1613,,,,,MID,,MID,4.6,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Mathías Villasanti,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Mathías Villasanti,1614,,,,,MID,,MID,4.6,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Hugo Cuenca,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Hugo Cuenca,1615,,,,,MID,,MID,4.8,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Andrés Cubas,Paraguay,34,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Andrés Cubas,1616,,,,,MID,,MID,4.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Álvaro Campuzano,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Álvaro Campuzano,1617,,,,,MID,,MID,4.6,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Ángel Romero,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Ángel Romero,1618,,,,,MID,,MID,4.9,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Rodney Redes,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Rodney Redes,1619,,,,,MID,,MID,4.8,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Enso González,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Enso González,1620,,,,,MID,,MID,5,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Diego González,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Diego González,1621,,,,,MID,,MID,5,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Munir El Kajoui,Morocco,29,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Munir El Kajoui,1665,,,,,GK,,GK,4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Ibrahim Gomis,Morocco,29,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Ibrahim Gomis,1666,,,,,GK,,GK,3.5,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Yanis Benchaouch,Morocco,29,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Yanis Benchaouch,1667,,,,,GK,,GK,3.5,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Youssef Belammari,Morocco,29,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Youssef Belammari,1668,,,,,DEF,,DEF,3.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Soufiane Bouftini,Morocco,29,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Soufiane Bouftini,1669,,,,,DEF,,DEF,4,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Mohamed Chibi,Morocco,29,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Mohamed Chibi,1670,,,,,DEF,,DEF,3.8,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Sofiane Boufal,Morocco,29,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Sofiane Boufal,1671,,,,,MID,,MID,6.3,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Imrân Louza,Morocco,29,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Imrân Louza,1672,,,,,MID,,MID,5.7,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Soufiane El-Faouzi,Morocco,29,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Soufiane El-Faouzi,1673,,,,,MID,,MID,4.9,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Ayyoub Bouaddi,Morocco,29,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Ayyoub Bouaddi,1674,,,,,MID,,MID,5.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Marwane Saadane,Morocco,29,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Marwane Saadane,1675,,,,,MID,,MID,4.7,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Ayoube Amaimouni-Echghouyab,Morocco,29,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Ayoube Amaimouni-Echghouyab,1676,,,,,FWD,,FWD,4.3,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Soufiane Benjdida,Morocco,29,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Soufiane Benjdida,1677,,,,,FWD,,FWD,4.7,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Othmane Maamma,Morocco,29,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Othmane Maamma,1678,,,,,MID,,MID,4.7,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Tawfik Bentayeb,Morocco,29,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Tawfik Bentayeb,1679,,,,,FWD,,FWD,4.7,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Yanis Begraoui,Morocco,29,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Yanis Begraoui,1680,,,,,MID,,MID,5,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Sander Tangvik,Norway,32,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Sander Tangvik,1681,,,,,GK,,GK,3.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Thelo Aasgaard,Norway,32,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Thelo Aasgaard,1682,,,,,MID,,MID,5.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Fredrik Aursnes,Norway,32,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Fredrik Aursnes,1683,,,,,MID,,MID,6.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Martin Ødegaard,Norway,32,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Martin Ødegaard,1684,,,,,MID,,MID,7.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Lorenzo Melgarejo,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Lorenzo Melgarejo,1685,,,,,MID,,MID,5.5,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Rubén Lezcano,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Rubén Lezcano,1686,,,,,MID,,MID,5,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Carlos González,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Carlos González,1687,,,,,FWD,,FWD,5.7,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Isidro Pitta,Paraguay,34,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Isidro Pitta,1688,,,,,FWD,,FWD,5.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Adrián Alcaraz,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Adrián Alcaraz,1689,,,,,FWD,,FWD,4.5,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Adam Bareiro,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Adam Bareiro,1690,,,,,FWD,,FWD,5.7,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Ronaldo Martínez,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Ronaldo Martínez,1691,,,,,MID,,MID,5,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Robert Morales,Paraguay,34,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Robert Morales,1692,,,,,FWD,,FWD,5.3,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Ilay Camara,Senegal,39,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Ilay Camara,1693,,,,,DEF,,DEF,3.8,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Moustapha Mbow,Senegal,39,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Moustapha Mbow,1694,,,,,DEF,,DEF,3.7,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Bara Sapoko Ndiaye,Senegal,39,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Bara Sapoko Ndiaye,1695,,,,,MID,,MID,4.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Sadio Mané,Senegal,39,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Sadio Mané,1696,,,,,MID,,MID,7.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Brandon Petersen,South Africa,40,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Brandon Petersen,1697,,,,,GK,,GK,3.6,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Sipho Chaine,South Africa,40,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Sipho Chaine,1698,,,,,GK,,GK,3.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Thabiso Monyane,South Africa,40,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Thabiso Monyane,1699,,,,,DEF,,DEF,3.6,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Olwethu Makhanya,South Africa,40,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Olwethu Makhanya,1700,,,,,DEF,,DEF,3.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Bradley Cross,South Africa,40,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Bradley Cross,1701,,,,,DEF,,DEF,3.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Thapelo Morena,South Africa,40,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Thapelo Morena,1702,,,,,DEF,,DEF,3.8,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Lebohang Maboe,South Africa,40,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Lebohang Maboe,1703,,,,,MID,,MID,5.1,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Kamogelo Sebelebele,South Africa,40,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Kamogelo Sebelebele,1704,,,,,MID,,MID,4.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Patrick Maswanganyi,South Africa,40,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Patrick Maswanganyi,1705,,,,,MID,,MID,5.9,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Brooklyn Poggenpoel,South Africa,40,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Brooklyn Poggenpoel,1706,,,,,MID,,MID,4.3,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Iqraam Rayners,South Africa,40,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Iqraam Rayners,1707,,,,,MID,,MID,5.3,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Jarell Quansah,England,18,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Jarell Quansah,1708,,,,,DEF,,DEF,4.4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Reece James,England,18,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Reece James,1709,,,,,DEF,,DEF,5.2,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Eberechi Eze,England,18,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Eberechi Eze,1710,,,,,MID,,MID,8,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Ollie Watkins,England,18,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Ollie Watkins,1711,,,,,FWD,,FWD,7.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Ivan Toney,England,18,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Ivan Toney,1712,,,,,FWD,,FWD,7.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Amine Sbaï,Morocco,29,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Amine Sbaï,1713,,,,,FWD,,FWD,4.8,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Sondre Langås,Norway,32,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Sondre Langås,1714,,,,,DEF,,DEF,4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Cristhian Loor,Ecuador,16,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Cristhian Loor,1939,,,,,GK,,GK,4,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Deinner Ordóñez,Ecuador,16,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Deinner Ordóñez,1940,,,,,DEF,,DEF,4.1,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Fricio Caicedo,Ecuador,16,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Fricio Caicedo,1941,,,,,DEF,,DEF,4,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Ederson Castillo,Ecuador,16,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Ederson Castillo,1942,,,,,MID,,MID,4.2,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Darwin Guagua,Ecuador,16,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Darwin Guagua,1943,,,,,MID,,MID,4.8,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Malcom DaCosta,Ecuador,16,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Malcom DaCosta,1944,,,,,MID,,MID,3.8,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Bruno Caicedo,Ecuador,16,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Bruno Caicedo,1945,,,,,MID,,MID,5.2,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Luis Fragozo,Ecuador,16,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Luis Fragozo,1946,,,,,MID,,MID,5,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Nilson Angulo,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Nilson Angulo,1947,,,,,MID,,MID,6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Abdulquddus bin Atiah bin Mohammed Atiah Khaoud,Saudi Arabia,37,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Abdulquddus bin Atiah bin Mohammed Atiah Khaoud,1950,,,,,GK,,GK,4,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Hassan bin Mohammed bin Osama Al Tambakti,Saudi Arabia,37,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Hassan bin Mohammed bin Osama Al Tambakti,1951,,,,,DEF,,DEF,4.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Zakaria bin Siraj bin Ahmed Hawsawi,Saudi Arabia,37,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Zakaria bin Siraj bin Ahmed Hawsawi,1952,,,,,DEF,,DEF,4,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Jehad bin Abdullatif bin Ahmed Thikri,Saudi Arabia,37,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Jehad bin Abdullatif bin Ahmed Thikri,1953,,,,,DEF,,DEF,4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Moteb bin Saad bin Salim Al Naqi Al Harbi,Saudi Arabia,37,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Moteb bin Saad bin Salim Al Naqi Al Harbi,1954,,,,,DEF,,DEF,4.1,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Salem bin Mohammed bin Shafi Al Dawsari,Saudi Arabia,37,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Salem bin Mohammed bin Shafi Al Dawsari,1955,,,,,MID,,MID,7.2,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Alaa bin Mohsen bin Ahmed Al Hejji,Saudi Arabia,37,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Alaa bin Mohsen bin Ahmed Al Hejji,1956,,,,,MID,,MID,5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Nasser bin Essa bin Shafi Al Shardan Al Dawsari,Saudi Arabia,37,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Nasser bin Essa bin Shafi Al Shardan Al Dawsari,1957,,,,,MID,,MID,5.2,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Mohammed bin Waheeb bin Saeed Abu Al Shamat,Saudi Arabia,37,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Mohammed bin Waheeb bin Saeed Abu Al Shamat,1958,,,,,MID,,MID,5.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Saleh bin Waheeb bin Saeed Abu Al Shamat,Saudi Arabia,37,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Saleh bin Waheeb bin Saeed Abu Al Shamat,1959,,,,,FWD,,FWD,5.3,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Abdullah bin Ibrahim bin Ahmed Al Salem,Saudi Arabia,37,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Abdullah bin Ibrahim bin Ahmed Al Salem,1960,,,,,FWD,,FWD,5,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Alphonso Davies,Canada,9,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Alphonso Davies,1961,,,,,DEF,,DEF,4.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Zorhan Bassong,Canada,9,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Zorhan Bassong,1962,,,,,DEF,,DEF,3.7,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Alistair Johnston,Canada,9,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Alistair Johnston,1963,,,,,DEF,,DEF,4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Moïse Bombito,Canada,9,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Moïse Bombito,1964,,,,,DEF,,DEF,4.1,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Jamie Knight-Lebel,Canada,9,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Jamie Knight-Lebel,1965,,,,,DEF,,DEF,3.7,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Alfie Jones,Canada,9,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Alfie Jones,1966,,,,,DEF,,DEF,3.8,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Stephen Eustaquio,Canada,9,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Stephen Eustaquio,1967,,,,,MID,,MID,5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Jacob Shaffelburg,Canada,9,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Jacob Shaffelburg,1968,,,,,MID,,MID,5.2,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Jayden Nelson,Canada,9,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Jayden Nelson,1969,,,,,MID,,MID,5,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Promise David,Canada,9,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Promise David,1970,,,,,FWD,,FWD,5.4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Lawrence Ati Zigi,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Lawrence Ati Zigi,1971,,,,,GK,,GK,4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Joseph Anang,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Joseph Anang,1972,,,,,GK,,GK,3.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Abdul Baba,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Abdul Baba,1973,,,,,DEF,,DEF,3.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Alidu Seidu,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Alidu Seidu,1974,,,,,DEF,,DEF,3.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Kojo Peprah Oppong,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Kojo Peprah Oppong,1975,,,,,DEF,,DEF,3.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Jonas Adjetey,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Jonas Adjetey,1976,,,,,DEF,,DEF,3.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
