official_fantasy_player_id,internal_player_id,name,country,source_type,source_url,source_checked,evidence_window,recent_nt_starts,recent_nt_minutes,qualifier_starts,qualifier_minutes,last_nt_start_date,role_evidence,usage_confidence,notes,senior_caps,source_gap_type,target_priority
1465,mexico-mateo-chavez,Mateo Chávez,Mexico,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
2015,morocco-redouane-halhal,Redouane Halhal,Morocco,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
829,new-zealand-callan-elliot,Callan Elliot,New Zealand,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
854,norway-henrik-falchener,Henrik Falchener,Norway,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1681,norway-sander-tangvik,Sander Tangvik,Norway,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
954,qatar-niall-mason,Niall Aadya Mason,Qatar,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P2
1700,south-africa-olwethu-makhanya,Olwethu Makhanya,South Africa,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1203,turkiye-ahmetcan-kaplan,Ahmetcan Kaplan,Türkiye,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P2
1273,usa-chris-brady,Chris Brady,USA,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,club_context_available_usage_missing,P2
1711,england-ollie-watkins,Ollie Watkins,England,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P3
1104,spain-rodrigo-hernandez,Rodrigo Hernández Cascante,Spain,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,true_source_gap,P3
935,portugal-matheus-nunes,Matheus Luiz Nunes,Portugal,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P3
1581,switzerland-christian-fassnacht,Christian Fassnacht,Switzerland,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P3
1157,switzerland-denis-zakaria,Denis Zakaria,Switzerland,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P3
2065,uruguay-rodrigo-zalazar,Rodrigo Zalazar,Uruguay,missing_source_gap,data/highRiskMinutesUsageRepairList_v1.csv,2026-06-02,"Targeted audit found no source-backed starts, minutes, or role evidence in loaded repo sources.",,,,,,,missing,No source-backed national-team usage evidence added for this targeted row.,,manual_review_needed,P3
